CODGEO;Libellé commune ou ARM;Région;Département;Population en 2012;Population en 2007;Superficie;Naissances entre 2007 et 2012;Décès entre 2007 et 2012;Ménages en 2012;Nombre de naissances domiciliées en 2013;Nombre de décès domiciliés en 2013;Logements en 2012;Résidences principales en 2012;Rés secondaires et logts occasionnels en 2012;Logements vacants en 2012;Rés princ occupées Propriétaires en 2012;Nombre de ménages fiscaux en 2012;Part des ménages fiscaux imposés  en 2012;Médiane du revenu disponible par UC en 2012;Taux de pauvreté en 2012;Emplois au LT en 2012;Emplois salariés au LT en 2012;Emplois au LT en 2007;Pop 15-64 ans en 2012;Chômeurs 15-64 ans en 2012;Actifs 15-64 ans en 2012;Total des ets actifs au 31 décembre 2012;Ets actifs agriculture au 31/12/2012;Ets actifs industrie au 31/12/2012;Ets actifs construction au 31/12/2012;Ets actifs commerce services au 31/12/2012;Ets actifs commerce réparation auto au 31/12/2012;Ets actifs adm publique au 31/12/2012;Ets actifs de 1 à 9 salariés au 31 décembre 2012;Ets actifs 10 salariés ou plus au 31 décembre 2012;coordonnees;Métropole
59340;Leffrinckoucke;31;59;4411.0;4517.0;7.28;186.0;166.0;1856.0;20.0;32.0;1952.0;1856.0;43.0;53.0;1213.0;1833.0;69.0333151283;20092.0;10.6921;1421.00856444;1344.88628292;1537.75944896;2906.0;268.0;1959.0;176.0;8.0;15.0;7.0;107.0;22.0;39.0;36.0;12.0;51.0479753617, 2.45468596825;
59341;Lesdain;31;59;423.0;396.0;8.43;25.0;17.0;186.406779661;6.0;6.0;204.315409103;186.406779661;0.0;17.9086294416;157.728813559;171.0;;20239.1304348;;36.7869201158;21.4169695533;35.0141070413;271.416464891;26.6295399516;212.012106538;32.0;11.0;0.0;6.0;12.0;0.0;3.0;10.0;0.0;50.0926261924, 3.27595747456;
59436;Noordpeene;31;59;785.0;774.0;17.12;51.0;30.0;303.0;7.0;11.0;347.0;303.0;21.0;23.0;252.0;300.0;;18389.5;;178.295801829;138.268142932;164.562304835;489.0;24.0;336.0;94.0;42.0;6.0;13.0;28.0;6.0;5.0;22.0;2.0;50.7945101601, 2.36741593689;
59464;Poix-du-Nord;31;59;2182.0;2023.0;8.67;164.0;104.0;852.0;35.0;10.0;934.0;852.0;4.0;78.0;573.0;855.0;50.3521126761;16107.1428571;25.49654;284.536194142;218.583190075;425.182027882;1377.0;172.0;959.0;97.0;15.0;5.0;18.0;43.0;22.0;16.0;22.0;3.0;50.185059973, 3.61684782607;
59485;Quiévy;31;59;1767.0;1674.0;6.86;109.0;97.0;730.653998866;30.0;13.0;787.72445622;730.653998866;4.00494437577;53.065512979;602.363584799;730.0;;17501.0;;178.443263443;130.027577571;189.064174554;1112.51843449;107.242768009;778.762904141;83.0;9.0;9.0;11.0;41.0;11.0;13.0;23.0;4.0;50.162969816, 3.42160576023;
59517;Les Rues-des-Vignes;31;59;734.0;678.0;17.85;44.0;24.0;290.651362984;10.0;9.0;320.293056795;290.651362984;4.2345276873;25.4071661238;234.837876614;284.0;;20114.0;;369.289486638;337.110029757;312.585366941;485.472022956;26.3271162123;345.411764706;54.0;15.0;4.0;4.0;23.0;5.0;8.0;14.0;4.0;50.0758341626, 3.23349040866;
59529;Saint-Aubin;31;59;374.0;373.0;10.12;27.0;17.0;145.0;12.0;3.0;158.421633554;145.0;2.68432671082;10.7373068433;115.0;143.0;;19802.952381;;58.0269529792;28.0559830884;37.3497884791;252.0;13.0;171.0;33.0;15.0;1.0;4.0;11.0;4.0;2.0;3.0;1.0;50.1709642642, 3.91201093007;
59538;Saint-Momelin;31;59;444.0;360.0;6.0;26.0;11.0;158.503225806;9.0;3.0;166.583394583;158.503225806;2.69338959212;5.38677918425;99.3032258065;161.0;;16776.8965517;;24.9822296491;18.2983586813;26.7746988045;290.270967742;31.5096774194;194.787096774;22.0;6.0;0.0;2.0;10.0;2.0;4.0;4.0;0.0;50.8126413042, 2.24135657399;
59558;Saulzoir;31;59;1728.0;1700.0;10.1;86.0;97.0;701.887281286;25.0;21.0;758.920481817;701.887281286;4.38716927163;52.6460312596;581.174350801;696.0;;18878.5714286;;182.10801045;130.375703599;207.884377262;1080.60183091;81.7732754896;787.580927072;83.0;19.0;2.0;12.0;40.0;11.0;10.0;23.0;2.0;50.2425296454, 3.43939074526;
59568;Sercus;31;59;423.0;390.0;4.98;34.0;8.0;146.145985401;7.0;2.0;153.424131097;146.145985401;3.11920529801;4.15894039735;125.562043796;149.0;;21044.0;;51.8528122682;23.0976801466;50.1631856572;258.328467153;16.4671532847;194.518248175;41.0;14.0;0.0;4.0;16.0;3.0;7.0;12.0;0.0;50.7083527622, 2.45193657383;
59580;Steenvoorde;31;59;4030.0;3987.0;29.82;265.0;232.0;1712.0;35.0;75.0;1866.08169761;1712.0;38.0201591512;116.061538462;1200.22727233;1691.0;61.9668246445;19849.2857143;10.6223;2144.56601643;1923.01975924;2022.31732656;2560.73454753;165.783287393;1853.94316831;411.0;93.0;22.0;34.0;211.0;55.0;51.0;103.0;35.0;50.8214340622, 2.58556642469;
59005;Allennes-les-Marais;31;59;3357.0;3393.0;5.55;193.0;87.0;1271.27831431;40.0;16.0;1321.46901442;1271.27831431;8.0952742104;42.0954258941;1024.6856892;1284.0;74.3569758379;21876.0;6.18042;319.236858195;245.159719085;354.346479722;2327.40210711;148.348551361;1734.99034241;160.0;13.0;15.0;24.0;83.0;21.0;25.0;29.0;5.0;50.5417063572, 2.94865877262;
59033;Aulnoye-Aymeries;31;59;8754.0;8814.0;8.66;508.0;495.0;3848.01197414;92.0;97.0;4153.01197414;3848.01197414;10.9283387622;294.071661238;1929.464864;3741.0;48.7563519658;15861.875;23.32401;4271.59836525;4017.95385697;4522.14883613;5511.63237592;781.54866062;3600.6103292;399.0;6.0;17.0;25.0;257.0;75.0;94.0;138.0;42.0;50.2058749072, 3.83263118494;
59114;Bruille-Saint-Amand;31;59;1650.0;1465.0;7.88;97.0;72.0;590.885272441;20.0;22.0;643.282219006;590.885272441;15.1145038168;37.2824427481;497.062273101;605.0;;20360.4;;226.544279704;182.588516438;163.238376029;1104.92406323;98.8135844116;797.495494393;95.0;15.0;3.0;16.0;53.0;14.0;8.0;24.0;6.0;50.4652689949, 3.50624365329;
59118;Busigny;31;59;2557.0;2532.0;16.47;194.0;128.0;986.0;40.0;29.0;1085.63345521;986.0;14.0895795247;85.5438756856;693.533311224;954.0;51.1530398323;16369.3333333;26.0549;452.703456478;379.4824078;500.743568962;1580.28631844;183.572268674;1006.32660247;117.0;14.0;13.0;15.0;58.0;20.0;17.0;20.0;10.0;50.0375979868, 3.46602965443;
59140;Caullery;31;59;441.0;475.0;2.5;25.0;22.0;171.0;7.0;4.0;197.0;171.0;11.0;15.0;141.0;175.0;;16870.3333333;;46.4588730261;38.4588730261;68.5276174778;276.0;29.0;197.0;20.0;3.0;4.0;4.0;7.0;2.0;2.0;5.0;0.0;50.0824546804, 3.37276572782;
59161;Crèvecoeur-sur-l'Escaut;31;59;667.0;671.0;19.06;30.0;22.0;254.663797833;7.0;6.0;272.663797833;254.663797833;2.0;16.0;196.200124401;263.0;;20437.6190476;;180.646890713;153.886182254;212.407705114;433.14530627;38.6538904044;313.144293977;66.0;20.0;3.0;9.0;25.0;4.0;9.0;21.0;3.0;50.0727577904, 3.26867770233;
59185;Écaillon;31;59;1974.0;2058.0;4.0;131.0;186.0;764.0;17.0;25.0;799.304347826;764.0;0.0;35.3043478261;332.557535744;760.0;;15966.1904762;;255.510391666;233.350277609;189.188989842;1197.28597579;162.147363052;806.557921383;44.0;8.0;3.0;2.0;22.0;6.0;9.0;7.0;4.0;50.3482315234, 3.21529635453;
59223;Le Favril;31;59;486.0;458.0;11.49;47.0;18.0;180.514285714;7.0;1.0;201.718753068;180.514285714;4.60966681608;16.5948005379;150.759183673;169.0;;17466.4637681;;73.5008625962;35.7943712485;66.3628443455;316.395918367;36.6979591837;231.097959184;52.0;25.0;0.0;6.0;16.0;4.0;5.0;11.0;0.0;50.0938595271, 3.71988086994;
59230;Ferrière-la-Grande;31;59;5365.0;5457.0;10.01;363.0;290.0;2135.0;55.0;68.0;2307.0;2135.0;11.0;161.0;1313.0;2058.0;53.0384054448;16404.6666667;24.52976;937.038405998;795.79346168;1042.34011154;3385.0;499.0;2310.0;261.0;12.0;20.0;28.0;153.0;38.0;48.0;60.0;21.0;50.2456386476, 3.99089727257;
59240;Floursies;31;59;138.0;133.0;4.65;10.0;5.0;47.0;1.0;0.0;51.9074074074;47.0;1.96296296296;2.94444444444;41.0;47.0;;21702.8571429;;11.9688041594;1.96880415945;17.7642173953;93.0;5.0;67.0;12.0;5.0;1.0;1.0;1.0;0.0;4.0;3.0;0.0;50.1863221041, 3.97166819813;
59278;Hallennes-lez-Haubourdin;31;59;3975.0;4062.0;4.35;224.0;111.0;1509.0;45.0;26.0;1561.16518424;1509.0;6.01905972046;46.1461245235;1272.32500014;1484.0;74.1239892183;21579.3103448;5.12821;1287.63025114;1169.40533822;955.481662213;2618.92965156;142.425396349;1940.83018345;247.0;1.0;13.0;27.0;167.0;57.0;39.0;65.0;39.0;50.6120409794, 2.95454404454;Métropole européenne de Lille
59306;Hestrud;31;59;300.0;260.0;6.09;18.0;14.0;124.414715719;2.0;3.0;138.048800932;124.414715719;9.54385964912;4.09022556391;97.3244147157;120.0;;18324.7916667;;15.0298871239;5.98939500731;17.6798649889;192.642140468;25.0836120401;138.461538462;17.0;9.0;2.0;1.0;4.0;0.0;1.0;3.0;0.0;50.2030928421, 4.13978408262;
59324;Jeumont;31;59;9788.0;9956.0;10.21;685.0;515.0;4008.54427185;159.0;94.0;4395.59389586;4008.54427185;49.8767150596;337.172908946;1960.3712006;3904.0;46.7042831495;15084.6666667;31.34305;3405.62121626;3198.81682755;3263.68784127;6396.00754327;1142.84869248;4118.02734856;426.0;5.0;36.0;27.0;263.0;100.0;95.0;116.0;39.0;50.2913767196, 4.10405698183;
59352;Linselles;31;59;8104.0;8242.0;11.71;421.0;366.0;3112.0;90.0;71.0;3256.0;3112.0;6.0;138.0;2169.0;3080.0;69.1607026675;21422.0;8.24292;2150.97631944;1854.61633774;2413.25959521;5248.0;390.0;3793.0;577.0;34.0;21.0;58.0;378.0;91.0;86.0;126.0;31.0;50.7361350171, 3.0744786004;Métropole européenne de Lille
59374;Marbaix;31;59;478.0;451.0;6.62;28.0;19.0;187.257731959;5.0;3.0;201.100371553;187.257731959;3.69137055838;10.1512690355;147.835051546;184.0;;18110.0;;55.590535854;43.7637317303;42.841632454;311.439175258;25.624742268;220.767010309;23.0;9.0;3.0;1.0;6.0;1.0;4.0;5.0;1.0;50.1280580168, 3.83650655237;
59387;Marquette-en-Ostrevant;31;59;1758.0;1562.0;7.47;106.0;108.0;689.863167919;28.0;32.0;752.11750318;689.863167919;8.71560693642;53.5387283237;529.768339921;689.0;;17144.0;;303.550829779;246.721064888;260.635648978;1046.2789542;105.759613647;785.920064718;114.0;28.0;4.0;13.0;49.0;10.0;20.0;20.0;7.0;50.2921413356, 3.2707273524;
59405;Moeuvres;31;59;423.0;477.0;7.38;34.0;21.0;160.955916473;5.0;4.0;169.955916473;160.955916473;1.0;8.0;125.62412993;159.0;;17834.0;;58.2867018092;49.4251497772;65.7406126044;284.617169374;21.5916473318;193.343387471;40.0;17.0;1.0;10.0;9.0;3.0;3.0;10.0;3.0;50.1602158423, 3.06781891746;
59416;Morbecque;31;59;2620.0;2702.0;44.34;148.0;132.0;983.850683288;18.0;25.0;1076.92461813;983.850683288;37.2295739348;55.8443609023;835.571761571;976.0;65.8461538462;20050.6666667;9.07313;394.216814024;299.427894834;451.801745182;1666.96095668;103.682335871;1156.64644661;178.0;41.0;9.0;13.0;91.0;17.0;24.0;27.0;9.0;50.6768934286, 2.53621614433;
59419;Mouchin;31;59;1393.0;1352.0;9.19;81.0;34.0;559.0;18.0;10.0;596.0;559.0;6.0;31.0;458.0;546.0;;23532.6666667;;213.202156816;153.072205026;204.724110029;940.0;50.0;691.0;102.0;26.0;3.0;10.0;45.0;12.0;18.0;21.0;4.0;50.5168601993, 3.28629185123;
59443;Ochtezeele;31;59;367.0;303.0;5.58;34.0;7.0;131.0;5.0;1.0;146.0;131.0;7.0;8.0;113.0;129.0;;20314.6666667;;27.0075062503;16.013813295;24.0225190553;242.0;14.0;185.0;21.0;9.0;0.0;1.0;9.0;0.0;2.0;4.0;0.0;50.8191546724, 2.40052257312;
59490;Rainsars;31;59;207.0;216.0;6.16;6.0;10.0;80.0;0.0;4.0;88.091954023;80.0;3.03448275862;5.05747126437;62.0;76.0;;17543.4615385;;20.0261961558;3.00952075264;30.7819807798;128.0;14.0;88.0;23.0;11.0;0.0;3.0;7.0;1.0;2.0;3.0;0.0;50.0704332931, 3.99772859383;
59516;Rubrouck;31;59;956.0;890.0;14.88;75.0;27.0;325.060190074;15.0;3.0;356.325147339;325.060190074;12.1025641026;19.1623931624;273.575501584;325.0;;19577.5;;147.737035369;102.365420039;152.339811413;625.892291447;47.4466737064;465.381203801;93.0;34.0;5.0;16.0;34.0;7.0;4.0;18.0;2.0;50.8331982321, 2.36252595858;
59518;Ruesnes;31;59;428.0;445.0;6.75;30.0;18.0;173.0;1.0;4.0;184.0;173.0;1.0;10.0;153.0;163.0;;21156.0;;32.0766273114;20.0370758662;34.9276810458;299.0;26.0;226.0;27.0;10.0;1.0;0.0;14.0;3.0;2.0;4.0;0.0;50.2634217469, 3.5818116421;
59524;Sainghin-en-Weppes;31;59;5554.0;5524.0;7.71;348.0;253.0;2126.87732275;71.0;52.0;2243.65814255;2126.87732275;6.6731897028;110.107630096;1639.4928739;2142.0;67.8187762728;21125.8333333;7.81264;643.509355772;493.379452776;629.190298666;3478.02526595;253.598412412;2692.51127548;279.0;19.0;11.0;32.0;165.0;32.0;52.0;60.0;11.0;50.5583359872, 2.89740255201;Métropole européenne de Lille
59526;Saint-Amand-les-Eaux;31;59;16836.0;16612.0;33.81;1133.0;1064.0;6991.63724651;237.0;216.0;7595.68196872;6991.63724651;63.0353272034;541.00939501;3721.03336346;6948.0;55.7268405129;17524.0;19.30617;8293.26914499;7670.56078051;8017.43376428;10731.3377015;1165.6061219;7492.16030291;1239.0;40.0;81.0;99.0;799.0;242.0;220.0;325.0;112.0;50.4401000981, 3.44460708029;
59536;Sainte-Marie-Cappel;31;59;846.0;828.0;7.56;62.0;18.0;298.528708134;11.0;2.0;322.982966809;298.528708134;13.2460567823;11.2082018927;262.098086124;300.0;;22434.6666667;;174.972038635;137.784441701;155.734874728;550.507177033;24.2870813397;412.880382775;55.0;15.0;0.0;4.0;30.0;9.0;6.0;16.0;3.0;50.780208006, 2.51589636551;
59645;Wasnes-au-Bac;31;59;584.0;564.0;5.19;26.0;34.0;215.157894737;6.0;4.0;248.871278575;215.157894737;16.8566919192;16.8566919192;185.412563667;219.0;;18895.0;;44.6125199212;32.7143874934;39.1764341441;359.918505942;41.6434634975;268.699490662;36.0;12.0;1.0;2.0;18.0;8.0;3.0;2.0;1.0;50.2699499987, 3.25379518679;
59111;Broxeele;31;59;304.0;305.0;3.77;24.0;8.0;127.0;3.0;3.0;137.425531915;127.0;7.29787234043;3.12765957447;111.0;132.0;;19828.6666667;;28.0299293895;15.0086527937;34.484719627;206.0;6.0;152.0;26.0;6.0;1.0;1.0;16.0;6.0;2.0;4.0;0.0;50.8279362343, 2.32136721551;
59126;Cantin;31;59;1499.0;1449.0;9.32;95.0;63.0;559.155084645;15.0;11.0;605.554628024;559.155084645;1.0545350768;45.3450083022;413.202787418;561.0;;19924.5;;416.419794859;374.137597059;413.838660511;1049.31887995;165.170094112;725.03227543;79.0;12.0;4.0;11.0;40.0;12.0;12.0;17.0;7.0;50.3097701017, 3.1238994061;
59177;Dompierre-sur-Helpe;31;59;904.0;956.0;13.2;57.0;34.0;399.418344519;8.0;3.0;434.226986494;399.418344519;7.20178799489;27.6068539804;288.187919463;389.0;;18637.2222222;;151.363538649;100.895722493;180.808277893;583.454138702;57.6375838926;421.66442953;59.0;18.0;6.0;5.0;22.0;10.0;8.0;13.0;4.0;50.1420178536, 3.8595206672;
59194;Englefontaine;31;59;1291.0;1341.0;4.62;85.0;64.0;511.453639847;16.0;14.0;563.906601519;511.453639847;9.07839721254;43.3745644599;377.901915709;518.0;;17679.6;;257.777131718;214.126681263;238.949539694;826.042145594;96.9486590038;570.809961686;86.0;8.0;6.0;9.0;49.0;13.0;14.0;12.0;6.0;50.1933240477, 3.64157019307;
59201;Erquinghem-le-Sec;31;59;539.0;543.0;1.75;50.0;20.0;193.797752809;8.0;3.0;200.006708033;193.797752809;0.0;6.20895522388;148.376404494;200.0;;24215.2380952;;43.7645736816;31.6709407228;36.5987178602;349.239700375;16.1498127341;271.518726592;43.0;5.0;1.0;3.0;30.0;6.0;4.0;8.0;1.0;50.6103293262, 2.93381789085;Métropole européenne de Lille
59204;Escarmain;31;59;435.0;427.0;6.4;25.0;19.0;171.423690205;4.0;5.0;198.14957853;171.423690205;3.95939086294;22.7664974619;137.733485194;180.0;;19787.826087;;51.2645561549;36.3996748295;46.328956989;285.375854214;14.8633257403;216.013667426;30.0;13.0;0.0;5.0;8.0;1.0;4.0;9.0;0.0;50.2236333668, 3.54874778179;
59227;Fenain;31;59;5337.0;5350.0;5.78;306.0;233.0;2079.21245848;60.0;56.0;2181.5644834;2079.21245848;1.94956237947;100.402462543;1348.43484909;2084.0;50.1921229587;16712.6666667;19.87463;527.655993034;422.275339701;497.809547176;3319.85358506;408.43460908;2252.39674125;158.0;9.0;8.0;26.0;84.0;31.0;31.0;37.0;13.0;50.3681590708, 3.30010560597;
59260;Ghyvelde;31;59;3213.0;3150.0;16.46;136.0;126.0;1210.0;31.0;28.0;1456.0;1210.0;196.0;50.0;1001.0;1194.0;69.9916177703;20305.2;9.63118;497.721447331;410.659637788;471.981931211;2153.0;155.0;1458.0;165.0;25.0;3.0;16.0;102.0;26.0;19.0;38.0;7.0;51.0486014481, 2.51379722419;
59275;Gruson;31;59;1146.0;1138.0;3.13;34.0;36.0;426.372052402;7.0;4.0;446.773838116;426.372052402;1.02008928571;19.3816964286;379.331004367;436.0;;34134.6666667;;68.5964349611;44.4460751168;79.4180573311;766.668995633;30.0262008734;509.444541485;82.0;5.0;0.0;3.0;64.0;9.0;10.0;10.0;0.0;50.5924125411, 3.21559274036;Métropole européenne de Lille
59283;Hargnies;31;59;590.0;558.0;5.14;35.0;16.0;222.866779089;9.0;5.0;234.275869998;222.866779089;2.85227272727;8.55681818182;188.043844857;219.0;;21593.2;;47.308135912;25.3570919321;39.3867406176;397.976391231;32.8330522766;304.451939292;35.0;6.0;1.0;2.0;17.0;7.0;9.0;4.0;0.0;50.2577740991, 3.84173807004;
59342;Lez-Fontaine;31;59;231.0;206.0;4.51;17.0;10.0;93.0;2.0;3.0;108.0;93.0;5.0;10.0;82.0;94.0;;20713.8461538;;39.0877536393;25.9810410747;27.0405443834;136.0;6.0;109.0;17.0;6.0;1.0;3.0;4.0;2.0;3.0;5.0;0.0;50.1733832806, 4.06309065769;
59361;Lourches;31;59;3881.0;3937.0;2.65;317.0;243.0;1358.0;57.0;50.0;1508.89760638;1358.0;0.0;150.897606383;609.426204547;1314.0;33.4348819497;13202.3809524;40.85286;757.329978386;708.250392172;728.763443735;2296.20594121;436.865228527;1370.79399336;119.0;0.0;10.0;17.0;62.0;26.0;30.0;31.0;15.0;50.3111500417, 3.35745797918;
59468;Potelle;31;59;358.0;360.0;4.04;20.0;15.0;148.0;3.0;2.0;158.0;148.0;5.0;5.0;135.0;140.0;;23119.047619;;31.9549647825;22.9568082249;24.0892198922;220.0;15.0;150.0;19.0;3.0;0.0;3.0;11.0;3.0;2.0;6.0;0.0;50.2386756413, 3.66509880886;
59531;Saint-Benin;31;59;346.0;359.0;4.66;29.0;19.0;147.707602339;6.0;0.0;171.466638484;147.707602339;3.95983935743;19.7991967871;116.34502924;142.0;;17245.3333333;;24.2087696503;13.0801146795;33.9591734704;233.701754386;30.350877193;171.988304094;16.0;6.0;1.0;1.0;6.0;2.0;2.0;4.0;0.0;50.0760031859, 3.5318789033;
59560;Seclin;31;59;12479.0;12219.0;17.42;979.0;686.0;4976.06687165;167.0;119.0;5267.83886376;4976.06687165;12.5437611842;279.228230925;2833.42083396;5040.0;64.1580619539;19237.3333333;15.20645;12163.1956021;11503.870255;11857.455287;8038.11276206;842.583227767;5909.02732156;1294.0;19.0;88.0;84.0;900.0;329.0;203.0;411.0;188.0;50.5462914067, 3.03440410368;Métropole européenne de Lille
59574;Somain;31;59;12838.0;12099.0;12.32;945.0;626.0;5027.83487572;166.0;118.0;5353.93352971;5027.83487572;10.4900594481;315.60859455;2395.15481456;5048.0;47.5104146003;15772.0;23.45106;4788.86249529;4381.81859864;4637.43227006;8027.35635295;1131.96842646;5347.18166035;683.0;17.0;40.0;58.0;429.0;137.0;139.0;211.0;67.0;50.3598009687, 3.27519704161;
59587;Terdeghem;31;59;580.0;522.0;8.82;38.0;24.0;212.0;8.0;2.0;228.0;212.0;8.0;8.0;170.0;210.0;;21479.5833333;;171.052605176;129.772416204;149.990655093;370.0;23.0;282.0;71.0;25.0;4.0;2.0;36.0;10.0;4.0;16.0;4.0;50.7976310827, 2.55518666354;
59594;Thun-Saint-Amand;31;59;1151.0;1104.0;3.71;84.0;41.0;402.242077465;10.0;9.0;434.763007697;402.242077465;4.06511627907;28.4558139535;348.542253521;409.0;;18991.3333333;;119.99632321;107.854949698;153.510483216;771.048415493;84.0959507042;563.341549296;51.0;6.0;4.0;7.0;28.0;5.0;6.0;7.0;4.0;50.4847098079, 3.44835522897;
59603;Trith-Saint-Léger;31;59;6393.0;6505.0;6.87;348.0;301.0;2641.0;76.0;57.0;2883.82706767;2641.0;6.02050580998;236.806561859;1477.95974028;2594.0;54.2824074074;16590.5555556;20.12826;3010.59714048;2854.97539667;2862.67519663;4161.53139705;562.618336891;2873.49883997;333.0;3.0;31.0;55.0;199.0;59.0;45.0;86.0;43.0;50.33056703, 3.48645305133;
59622;Villers-en-Cauchies;31;59;1256.0;1216.0;8.94;87.0;56.0;489.660855784;19.0;11.0;525.810887172;489.660855784;0.977027875333;35.173003512;392.126782884;481.0;;18862.5;;144.120546771;113.301312107;176.655396586;783.258320127;86.5863708399;605.109350238;59.0;14.0;3.0;7.0;28.0;10.0;7.0;14.0;3.0;50.2264212975, 3.39435479006;
59624;Villers-Outréaux;31;59;2121.0;2165.0;7.09;136.0;93.0;859.152080344;37.0;24.0;966.225760826;859.152080344;8.60413503871;98.469545443;615.708751793;841.0;47.9141835518;16026.5;23.96151;607.883103876;471.665350581;773.569270749;1283.1492109;191.711621234;890.596843615;212.0;14.0;56.0;10.0;105.0;30.0;27.0;48.0;18.0;50.0297720966, 3.29193521329;
59004;Aix;31;59;1124.0;1060.0;6.55;55.0;28.0;424.0;5.0;1.0;448.0;424.0;1.0;23.0;342.0;409.0;;25037.0;;189.399302439;137.419815229;184.6091186;769.0;34.0;582.0;87.0;22.0;2.0;8.0;46.0;9.0;9.0;20.0;4.0;50.498421043, 3.30536772065;
59032;Aulnoy-lez-Valenciennes;31;59;7438.0;7346.0;6.12;443.0;322.0;2977.0;79.0;90.0;3102.48442112;2977.0;14.5188586422;110.96556248;1461.68056915;2710.0;54.4280442804;16940.2484472;19.07719;2373.31712852;2252.00231948;2427.7018917;5180.8928877;560.619290309;3002.05304382;318.0;9.0;8.0;21.0;213.0;84.0;67.0;66.0;36.0;50.3261545044, 3.53764264287;
59046;Bambecque;31;59;747.0;711.0;11.81;78.0;24.0;267.868741543;5.0;1.0;299.186147686;267.868741543;8.0819112628;23.2354948805;198.121786198;271.0;;17559.6428571;;108.150110904;78.0639427634;148.380444433;477.109607578;40.4330175913;347.723951286;71.0;30.0;3.0;6.0;28.0;6.0;4.0;14.0;1.0;50.9087831017, 2.56046766711;
59052;Bauvin;31;59;5288.0;5318.0;3.85;369.0;205.0;2074.86986301;72.0;48.0;2165.90881186;2074.86986301;5.40825438715;85.6306944632;1519.77739726;2062.0;64.5458960661;19343.442029;11.18334;606.557932242;503.64031988;573.61670779;3524.05821918;331.859589041;2593.0890411;242.0;5.0;9.0;20.0;158.0;35.0;50.0;47.0;11.0;50.5162714452, 2.89367809062;
59064;Bellaing;31;59;1177.0;1231.0;3.42;50.0;56.0;516.952910959;9.0;13.0;535.974214217;516.952910959;2.85319548872;16.1681077694;346.650684932;498.0;;19498.8;;324.711962183;289.655405589;239.262127516;709.424657534;73.5625;499.821917808;72.0;5.0;3.0;11.0;44.0;16.0;9.0;20.0;4.0;50.3659312022, 3.42553238229;
59072;Bersillies;31;59;253.0;261.0;2.83;7.0;9.0;105.0;3.0;1.0;109.0;105.0;0.0;4.0;95.0;104.0;;21827.9166667;;32.8760588077;20.8561291477;26.5435078016;174.0;14.0;115.0;19.0;5.0;1.0;5.0;5.0;0.0;3.0;5.0;0.0;50.3244968872, 3.99559417236;
59101;Bousignies-sur-Roc;31;59;434.0;398.0;12.14;10.0;18.0;190.87962963;3.0;4.0;225.728767561;190.87962963;18.9181034483;15.9310344828;149.689814815;174.0;;19014.2857143;;42.4571302008;26.3979950347;53.1947974998;279.287037037;21.0972222222;199.921296296;32.0;15.0;2.0;5.0;7.0;1.0;3.0;11.0;0.0;50.2638826677, 4.18728654005;
59129;Cappelle-en-Pévèle;31;59;2273.0;1890.0;8.11;143.0;67.0;806.714350385;28.0;13.0;858.25186576;806.714350385;2.06150061501;49.4760147601;670.889995473;797.0;71.4824120603;23804.7826087;5.25968;494.213890518;425.512643331;419.058150866;1499.21276596;88.4916251698;1117.46401086;136.0;22.0;3.0;16.0;77.0;15.0;18.0;32.0;9.0;50.5045434166, 3.17433068381;
59143;La Chapelle-d'Armentières;31;59;8390.0;7881.0;10.34;555.0;396.0;3099.0;116.0;81.0;3209.74922601;3099.0;8.05448916409;102.694736842;2123.21178247;3148.0;67.2496025437;20350.0;10.8611;2708.68493013;2424.07546366;2734.81980616;5406.1012922;409.427573822;3854.10880895;562.0;25.0;41.0;60.0;360.0;97.0;76.0;125.0;54.0;50.6659536434, 2.89558804665;Métropole européenne de Lille
59203;Erre;31;59;1471.0;1375.0;5.88;130.0;66.0;552.613575269;20.0;14.0;601.812769281;552.613575269;0.0;49.1991940127;474.516129032;555.0;;18281.4814815;;85.4251626598;60.6231652199;98.0563839352;928.272177419;106.766129032;685.08266129;50.0;3.0;3.0;5.0;30.0;8.0;9.0;3.0;3.0;50.3693524443, 3.31597211762;
59215;Estreux;31;59;982.0;918.0;5.3;40.0;21.0;372.976066597;8.0;5.0;392.634733264;372.976066597;3.104;16.5546666667;333.123829344;373.0;;24013.25;;69.643705917;42.1059126809;92.3214900169;651.941727367;30.6555671176;469.030176899;48.0;7.0;0.0;10.0;24.0;4.0;7.0;9.0;0.0;50.3527239271, 3.60184515387;
59284;Hasnon;31;59;3839.0;3254.0;12.74;273.0;149.0;1459.0;66.0;58.0;1554.90591227;1459.0;10.0953591863;85.8105530833;1081.04671827;1441.0;62.5260235947;19258.0;12.79596;446.272383352;350.708991658;373.904313204;2488.64316324;172.75446067;1833.55234094;198.0;12.0;10.0;21.0;115.0;29.0;40.0;39.0;10.0;50.4127809249, 3.38752842826;
59288;Haulchin;31;59;2329.0;2370.0;5.13;130.0;111.0;934.644444444;36.0;15.0;980.485714286;934.644444444;1.04184704185;44.7994227994;702.251851852;910.0;58.6358635864;17306.6666667;18.09111;390.265757927;345.885013506;332.831329444;1449.15555556;187.740740741;1034.0962963;97.0;4.0;4.0;13.0;57.0;12.0;19.0;18.0;9.0;50.3133069663, 3.42273486523;
